timestamp_s;timestamp_origin;sd_block_id;cyc_condition;cyc_charged;age_type;age_temp;age_soc;age_chg_rate;age_dischg_rate;age_profile;v_max_target_V;v_min_target_V;i_chg_max_A;i_dischg_min_A;i_chg_cutoff_A;i_dischg_cutoff_A;cap_aged_est_Ah;soh_cap;delta_q_Ah;delta_q_chg_Ah;delta_q_dischg_Ah;delta_e_Wh;delta_e_chg_Wh;delta_e_dischg_Wh;coulomb_efficiency;energy_efficiency;ocv_est_start_V;ocv_est_end_V;soc_est_start;soc_est_end;t_start_degC;t_end_degC;cyc_duration_s;num_cycles_op;num_cycles_checkup;total_q_chg_CU_RT_Ah;total_q_dischg_CU_RT_Ah;total_q_chg_cyc_OT_Ah;total_q_dischg_cyc_OT_Ah;total_q_chg_other_RT_Ah;total_q_dischg_other_RT_Ah;total_q_chg_other_OT_Ah;total_q_dischg_other_OT_Ah;total_q_chg_sum_Ah;total_q_dischg_sum_Ah;total_e_chg_CU_RT_Wh;total_e_dischg_CU_RT_Wh;total_e_chg_cyc_OT_Wh;total_e_dischg_cyc_OT_Wh;total_e_chg_other_RT_Wh;total_e_dischg_other_RT_Wh;total_e_chg_other_OT_Wh;total_e_dischg_other_OT_Wh;total_e_chg_sum_Wh;total_e_dischg_sum_Wh;uptime_ticks
1665603069.000;1;69918208;0;0;1;40;100;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.777033;0.000000;-0.777033;-2.494492;0.000000;-2.494492;nan;nan;3.5578;2.6335;26.9721;1.0277;24.79;25.99;2992.80;0;0;0.00;0.00;0.00;0.00;0.00;0.78;0.00;0.00;0.00;0.78;0.00;0.00;0.00;0.00;0.00;2.49;0.00;0.00;0.00;2.49;904609
1665603569.000;1;70048768;0;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.018337;0.000000;-0.018337;-0.046228;0.000000;-0.046228;nan;nan;2.7207;2.5092;0.7060;0.0937;25.53;25.45;198.60;0;0;0.00;0.00;0.00;0.00;0.00;0.80;0.00;0.00;0.00;0.80;0.00;0.00;0.00;0.00;0.00;2.54;0.00;0.00;0.00;2.54;952157
1665615144.000;1;73017856;2;1;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.938660;95.910645;2.912513;2.912513;0.000000;11.047302;11.047302;0.000000;nan;nan;2.6252;4.1865;0.4007;99.5110;25.10;26.61;10976.40;0;0;2.91;0.00;0.00;0.00;0.00;0.80;0.00;0.00;2.91;0.80;11.05;0.00;0.00;0.00;0.00;2.54;0.00;0.00;11.05;2.54;2056171
1665626101.000;1;75831808;2;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.937534;95.835590;-2.910672;0.000000;-2.910672;-10.591584;0.000000;-10.591584;99.936789;95.874846;4.1865;2.6329;99.5110;0.4254;26.61;25.72;10656.10;0;0;2.91;2.91;0.00;0.00;0.00;0.80;0.00;0.00;2.91;3.71;11.05;10.59;0.00;0.00;0.00;2.54;0.00;0.00;11.05;13.13;3101024
1665627704.000;1;76247552;0;1;1;40;100;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.295592;0.295592;0.000000;0.973211;0.973211;0.000000;nan;nan;2.6329;3.4108;0.4254;10.4841;25.72;25.31;1604.59;0;0;2.91;2.91;0.00;0.00;0.30;0.80;0.00;0.00;3.21;3.71;11.05;10.59;0.00;0.00;0.97;2.54;0.00;0.00;12.02;13.13;3254051
1665640021.000;1;79424512;0;1;1;40;100;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.560891;0.560891;0.000000;1.987763;1.987763;0.000000;nan;nan;3.3818;3.6090;12.3348;31.4214;24.97;24.90;2627.10;0;0;2.91;2.91;0.00;0.00;0.90;0.83;0.00;0.00;3.81;3.74;11.05;10.59;0.00;0.00;3.10;2.67;0.00;0.00;14.15;13.26;4428638
1665655050.000;1;83268096;0;1;1;40;100;0.00;0.00;0;3.3300;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.013911;0.013911;0.000000;0.046296;0.046296;0.000000;nan;nan;3.2855;3.3299;8.3751;8.8485;24.82;24.74;129.70;0;0;2.91;2.91;0.00;0.00;1.47;1.94;0.00;0.00;4.39;4.85;11.05;10.59;0.00;0.00;5.22;6.55;0.00;0.00;16.27;17.14;41197
1665660201.000;1;84598272;0;1;1;40;100;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.526876;0.526876;0.000000;1.864849;1.864849;0.000000;nan;nan;3.3319;3.6012;10.0796;28.0088;24.83;24.98;2476.10;0;0;2.91;2.91;0.00;0.00;2.03;1.97;0.00;0.00;4.94;4.88;11.05;10.59;0.00;0.00;7.19;6.63;0.00;0.00;18.23;17.22;532527
1665670592.000;1;87278080;0;1;1;40;100;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.602106;0.602106;0.000000;2.228189;2.228189;0.000000;nan;nan;3.5967;3.7452;31.0895;51.5786;24.88;25.14;2859.40;0;0;2.91;2.91;0.00;0.00;2.67;2.00;0.00;0.00;5.59;4.91;11.05;10.59;0.00;0.00;9.56;6.77;0.00;0.00;20.61;17.36;1523506
1665680385.000;1;89804288;0;1;1;40;100;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.566704;0.566704;0.000000;2.200143;2.200143;0.000000;nan;nan;3.7319;3.9329;49.5534;68.8378;24.80;25.02;2694.89;0;0;2.91;2.91;0.00;0.00;3.28;2.04;0.00;0.00;6.19;4.95;11.05;10.59;0.00;0.00;11.92;6.91;0.00;0.00;22.97;17.50;2457398
1665690260.000;1;92351488;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.498986;0.498986;0.000000;2.020912;2.020912;0.000000;nan;nan;3.9301;4.0853;69.5814;86.5615;24.82;24.85;2924.21;0;0;2.91;2.91;0.00;0.00;3.82;2.08;0.00;0.00;6.73;4.99;11.05;10.59;0.00;0.00;14.10;7.06;0.00;0.00;25.15;17.65;3399232
1665726000.000;1;101533696;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.037502;0.037502;0.000000;0.153467;0.153467;0.000000;nan;nan;4.0801;4.0877;86.9407;88.2168;39.72;39.75;555.40;0;0;2.91;2.91;0.00;0.00;3.86;2.12;0.04;0.00;6.81;5.03;11.05;10.59;0.00;0.00;14.27;7.22;0.15;0.00;25.47;17.81;6807743
1665739105.000;1;104910848;0;0;1;40;100;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.494591;0.000000;-0.494591;-1.970991;0.000000;-1.970991;nan;nan;4.0847;3.9376;88.6667;71.8297;39.59;39.51;2313.50;0;0;2.91;2.91;0.00;0.00;3.86;2.12;0.08;0.53;6.86;5.57;11.05;10.59;0.00;0.00;14.27;7.22;0.32;2.13;25.64;19.93;8057623
1665749070.000;1;107481600;0;0;1;40;100;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.574605;0.000000;-0.574605;-2.184700;0.000000;-2.184700;nan;nan;3.9351;3.7319;70.1865;50.6257;39.62;39.56;2490.31;0;0;2.91;2.91;0.00;0.00;3.86;2.12;0.12;1.15;6.90;6.18;11.05;10.59;0.00;0.00;14.27;7.22;0.49;4.46;25.81;22.27;9007924
1665758757.000;1;109980672;0;0;1;40;100;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.575447;0.000000;-0.575447;-2.083925;0.000000;-2.083925;nan;nan;3.7351;3.5707;49.8943;30.3049;39.70;39.76;2510.00;0;0;2.91;2.91;0.00;0.00;3.86;2.12;0.16;1.76;6.94;6.79;11.05;10.59;0.00;0.00;14.27;7.22;0.64;6.69;25.96;24.49;9931776
1665768510.000;1;112499200;0;0;1;40;100;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.611320;0.000000;-0.611320;-2.088389;0.000000;-2.088389;nan;nan;3.5777;3.2492;28.8208;8.0101;39.59;39.75;2401.20;0;0;2.91;2.91;0.00;0.00;3.86;2.12;0.20;2.41;6.98;7.44;11.05;10.59;0.00;0.00;14.27;7.22;0.79;8.91;26.11;26.72;10862083
1665787527.000;1;117406720;0;1;1;40;100;0.00;0.00;0;4.2050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;2.607020;2.607020;0.000000;10.005592;10.005592;0.000000;nan;nan;3.3032;4.1778;9.0514;97.7660;39.44;39.54;9724.49;0;0;2.91;2.91;0.00;0.00;3.88;2.14;2.83;2.43;9.63;7.48;11.05;10.59;0.00;0.00;14.34;7.28;10.87;8.97;36.25;26.84;12675721
1666218983.000;1;226817024;0;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.017817;0.000000;-0.017817;-0.044969;0.000000;-0.044969;nan;nan;2.7163;2.5083;0.6917;0.0852;25.37;25.40;185.90;0;1;2.91;2.91;0.08;0.07;3.88;4.89;2.83;2.43;9.70;10.30;11.05;10.59;0.33;0.30;14.34;17.22;10.87;8.97;36.58;37.09;1024686
1666230482.000;1;229768704;2;1;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.925555;95.036966;2.899030;2.899030;0.000000;10.989799;10.989799;0.000000;nan;nan;2.6225;4.1860;0.3920;99.4854;25.24;25.26;10897.90;0;1;5.81;2.91;0.08;0.07;3.88;4.91;2.83;2.43;12.60;10.32;22.04;10.59;0.33;0.30;14.34;17.27;10.87;8.97;47.57;37.13;2121215
1666241371.000;1;232584192;2;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.921139;94.742632;-2.893263;0.000000;-2.893263;-10.541279;0.000000;-10.541279;99.801052;95.918763;4.1860;2.6373;99.4854;0.4397;25.26;25.63;10590.00;0;1;5.81;5.80;0.08;0.07;3.88;4.91;2.83;2.43;12.60;13.21;22.04;21.13;0.33;0.30;14.34;17.27;10.87;8.97;47.57;47.67;3159766
1666242885.000;1;232976384;0;1;1;40;100;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.287809;0.287809;0.000000;0.947222;0.947222;0.000000;nan;nan;2.6373;3.4108;0.4397;10.2774;25.63;25.08;1513.41;0;1;5.81;5.80;0.08;0.07;4.17;4.91;2.83;2.43;12.89;13.21;22.04;21.13;0.33;0.30;15.28;17.27;10.87;8.97;48.52;47.67;3304098
1666250509.000;1;234944512;0;1;1;40;100;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.556943;0.556943;0.000000;1.973460;1.973460;0.000000;nan;nan;3.3828;3.6090;12.3938;31.4310;24.95;24.89;2614.50;0;1;5.81;5.80;0.08;0.07;4.75;4.93;2.83;2.43;13.48;13.24;22.04;21.13;0.33;0.30;17.35;17.36;10.87;8.97;50.58;47.76;4031265
1666257163.000;1;236667392;0;1;1;40;100;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.594411;0.594411;0.000000;2.199088;2.199088;0.000000;nan;nan;3.5973;3.7452;31.1613;51.4792;24.90;25.15;2779.70;0;1;5.81;5.80;0.08;0.07;5.43;5.01;2.83;2.43;14.15;13.32;22.04;21.13;0.33;0.30;19.84;17.64;10.87;8.97;53.08;48.04;4665845
1666265806.000;1;238898176;0;1;1;40;100;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.565260;0.565260;0.000000;2.194039;2.194039;0.000000;nan;nan;3.7313;3.9333;49.4930;68.8145;25.00;25.13;2677.70;0;1;5.81;5.80;0.08;0.07;6.02;5.04;2.83;2.43;14.74;13.34;22.04;21.13;0.33;0.30;22.14;17.73;10.87;8.97;55.37;48.14;5490235
1666273408.000;1;240855552;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.508092;0.508092;0.000000;2.057953;2.057953;0.000000;nan;nan;3.9300;4.0864;69.5657;86.9331;24.88;25.01;3047.39;0;1;5.81;5.80;0.08;0.07;6.57;5.07;2.83;2.43;15.29;13.38;22.04;21.13;0.33;0.30;24.35;17.88;10.87;8.97;57.58;48.28;6215181
1666295318.000;1;246474752;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.037154;0.037154;0.000000;0.152043;0.152043;0.000000;nan;nan;4.0810;4.0889;87.2336;88.5036;39.64;39.69;577.70;0;1;5.81;5.80;0.08;0.07;6.61;5.11;2.87;2.43;15.36;13.42;22.04;21.13;0.33;0.30;24.50;18.03;11.02;8.97;57.88;48.43;8304668
1666307656.000;1;249656320;0;0;1;40;100;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.505248;0.000000;-0.505248;-2.013962;0.000000;-2.013962;nan;nan;4.0845;3.9346;88.5741;71.2778;39.57;39.57;2346.40;0;1;5.81;5.80;0.08;0.07;6.61;5.11;2.91;2.97;15.40;13.96;22.04;21.13;0.33;0.30;24.50;18.03;11.18;11.14;58.04;50.60;9481476
1666316682.000;1;251985920;0;0;1;40;100;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.571102;0.000000;-0.571102;-2.171251;0.000000;-2.171251;nan;nan;3.9345;3.7309;70.1186;50.5679;39.66;39.49;2482.20;0;1;5.81;5.80;0.08;0.07;6.61;5.11;2.95;3.58;15.44;14.57;22.04;21.13;0.33;0.30;24.50;18.03;11.33;13.46;58.19;52.92;10342230
1666326025.000;1;254398464;0;0;1;40;100;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.564729;0.000000;-0.564730;-2.044807;0.000000;-2.044807;nan;nan;3.7341;3.5709;49.7969;30.4644;39.40;39.77;2467.40;0;1;5.81;5.80;0.08;0.07;6.61;5.11;2.98;4.19;15.48;15.17;22.04;21.13;0.33;0.30;24.50;18.03;11.47;15.64;58.34;55.10;11233332
1666334999.000;1;256717824;0;0;1;40;100;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.607889;0.000000;-0.607889;-2.076680;0.000000;-2.076680;nan;nan;3.5763;3.2492;28.6850;7.8750;39.42;39.94;2385.70;0;1;5.81;5.80;0.08;0.07;6.61;5.11;3.02;4.83;15.52;15.82;22.04;21.13;0.33;0.30;24.50;18.03;11.60;17.85;58.47;57.31;12089176
1666350007.000;1;260594688;0;1;1;40;100;0.00;0.00;0;4.2050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;2.599882;2.599882;0.000000;9.979650;9.979650;0.000000;nan;nan;3.2964;4.1769;8.7916;97.6596;39.09;39.41;9669.10;0;1;5.81;5.80;0.08;0.07;6.62;5.12;5.65;4.86;18.15;15.86;22.04;21.13;0.33;0.30;24.54;18.06;21.67;17.93;68.58;57.43;13520362
1668017862.000;1;689640448;0;0;1;40;100;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-2.887488;0.000000;-2.887488;-10.540552;0.000000;-10.540552;nan;nan;4.1955;2.6294;99.8303;0.9823;24.91;25.97;10560.70;0;2;5.81;5.80;0.25;0.22;6.62;8.01;5.65;4.86;18.33;18.89;22.04;21.13;1.05;0.92;24.54;28.60;21.67;17.93;69.30;68.59;18295671
1668018342.000;1;689764352;0;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.017459;0.000000;-0.017459;-0.044130;0.000000;-0.044130;nan;nan;2.7189;2.5096;0.7000;0.1024;25.46;25.49;178.50;0;2;5.81;5.80;0.25;0.22;6.62;8.03;5.65;4.86;18.33;18.91;22.04;21.13;1.05;0.92;24.54;28.65;21.67;17.93;69.30;68.63;18341302
1668029720.000;1;692688896;2;1;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.898026;93.201751;2.870954;2.870954;-0.000000;10.894371;10.894371;-0.000000;nan;nan;2.6244;4.1852;0.3980;99.4639;25.34;24.97;10779.71;0;2;8.68;5.80;0.25;0.22;6.62;8.03;5.65;4.86;21.20;18.91;32.93;21.13;1.05;0.92;24.54;28.65;21.67;17.93;80.19;68.63;19426562
1668040491.000;1;695473664;2;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.891374;92.758274;-2.862983;0.000000;-2.862983;-10.446687;0.000000;-10.446687;99.722356;95.890683;4.1852;2.6391;99.4639;0.4458;24.97;25.58;10470.70;0;2;8.68;8.67;0.25;0.22;6.62;8.03;5.65;4.86;21.20;21.77;32.93;31.58;1.05;0.92;24.54;28.65;21.67;17.93;80.19;79.08;20453748
1668041935.000;1;695846912;0;1;1;40;100;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.277156;0.277156;0.000000;0.911728;0.911728;0.000000;nan;nan;2.6391;3.4095;0.4458;10.0094;25.58;25.14;1443.50;0;2;8.68;8.67;0.25;0.22;6.89;8.03;5.65;4.86;21.47;21.77;32.93;31.58;1.05;0.92;25.45;28.65;21.67;17.93;81.11;79.08;20591415
1668051090.000;1;698210304;0;1;1;40;100;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.543778;0.543778;-0.000000;1.927166;1.927166;-0.000000;nan;nan;3.3834;3.6090;12.4250;31.1887;24.90;24.99;2553.80;0;2;8.68;8.67;0.25;0.22;7.48;8.07;5.65;4.86;22.06;21.81;32.93;31.58;1.05;0.92;27.51;28.77;21.67;17.93;83.16;79.20;21464706
1668060896.000;1;700741632;0;1;1;40;100;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.584984;0.584984;0.000000;2.164333;2.164333;0.000000;nan;nan;3.5958;3.7452;30.9716;51.1572;24.98;25.04;2749.20;0;2;8.68;8.67;0.25;0.22;8.10;8.10;5.65;4.86;22.68;21.85;32.93;31.58;1.05;0.92;29.81;28.90;21.67;17.93;85.46;79.34;22399790
1668069487.000;1;702958080;0;1;1;40;100;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.561510;0.561510;-0.000000;2.179655;2.179655;-0.000000;nan;nan;3.7314;3.9335;49.5111;68.8867;25.05;25.30;2668.59;0;2;8.68;8.67;0.25;0.22;8.70;8.14;5.65;4.86;23.28;21.88;32.93;31.58;1.05;0.92;32.13;29.04;21.67;17.93;87.79;79.47;23219069
1668075863.000;1;704596480;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.513925;0.513925;-0.000000;2.081943;2.081943;-0.000000;nan;nan;3.9302;4.0869;69.5978;87.3314;24.89;25.01;3135.90;0;2;8.68;8.67;0.25;0.22;9.25;8.18;5.65;4.86;23.83;21.92;32.93;31.58;1.05;0.92;34.36;29.18;21.67;17.93;90.02;79.62;23827172
1668090979.000;1;708474880;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.037851;0.037851;-0.000000;0.154897;0.154897;-0.000000;nan;nan;4.0812;4.0890;87.3144;88.6205;39.62;39.53;603.80;0;2;8.68;8.67;0.25;0.22;9.29;8.21;5.69;4.86;23.90;21.96;32.93;31.58;1.05;0.92;34.51;29.33;21.83;17.93;90.32;79.76;25268807
1668103340.000;1;711662080;0;0;1;40;100;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.513556;0.000000;-0.513556;-2.047213;0.000000;-2.047213;nan;nan;4.0844;3.9325;88.5597;70.7980;39.43;39.77;2382.01;0;2;8.68;8.67;0.25;0.22;9.29;8.21;5.72;5.41;23.94;22.51;32.93;31.58;1.05;0.92;34.51;29.33;21.98;20.13;90.48;81.96;26447599
1668112389.000;1;713997824;0;0;1;40;100;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.567984;0.000000;-0.567984;-2.159283;0.000000;-2.159283;nan;nan;3.9348;3.7307;70.1558;50.5117;39.55;39.24;2467.50;0;2;8.68;8.67;0.25;0.22;9.29;8.21;5.76;6.01;23.98;23.11;32.93;31.58;1.05;0.92;34.51;29.33;22.14;22.43;90.63;84.27;27310804
1668121193.000;1;716270592;0;0;1;40;100;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.555286;0.000000;-0.555286;-2.010499;0.000000;-2.010499;nan;nan;3.7347;3.5718;49.8514;30.6465;39.84;39.75;2432.40;0;2;8.68;8.67;0.25;0.22;9.29;8.21;5.80;6.61;24.02;23.71;32.93;31.58;1.05;0.92;34.51;29.33;22.28;24.58;90.78;86.41;28150363
1668129686.000;1;718466560;0;0;1;40;100;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.598231;0.000000;-0.598231;-2.043873;0.000000;-2.043873;nan;nan;3.5764;3.2492;28.6877;7.9975;39.50;40.28;2347.01;0;2;8.68;8.67;0.25;0.22;9.29;8.21;5.84;7.24;24.06;24.34;32.93;31.58;1.05;0.92;34.51;29.33;22.42;26.76;90.91;88.59;28960308
1668145492.000;1;722550272;0;1;1;40;100;0.00;0.00;0;4.2050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;2.584624;2.584624;-0.000000;9.927749;9.927749;-0.000000;nan;nan;3.2989;4.1803;8.8852;98.0708;39.35;39.44;9601.20;0;2;8.68;8.67;0.25;0.22;9.30;8.23;8.45;7.27;26.68;24.38;32.93;31.58;1.05;0.92;34.55;29.37;32.43;26.84;100.97;88.71;30467826
1669837102.000;1;1158303744;0;0;1;40;100;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-2.856493;0.000000;-2.856493;-10.438776;0.000000;-10.438776;nan;nan;4.1941;2.6298;99.7809;0.9873;24.80;25.70;10445.89;0;3;8.68;8.67;0.40;0.37;9.30;11.08;8.45;7.27;26.83;27.38;32.93;31.58;1.68;1.54;34.55;39.81;32.43;26.84;101.60;99.77;28450466
1669837576.000;1;1158426112;0;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.017133;0.000000;-0.017133;-0.043357;0.000000;-0.043357;nan;nan;2.7224;2.5109;0.7113;0.1188;25.27;25.30;173.91;0;3;8.68;8.67;0.40;0.37;9.30;11.10;8.45;7.27;26.83;27.40;32.93;31.58;1.68;1.54;34.55;39.85;32.43;26.84;101.60;99.81;28495669
1669848857.000;1;1161325568;2;1;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.868877;91.258478;2.841629;2.841629;0.000000;10.794978;10.794978;0.000000;nan;nan;2.6270;4.1850;0.4065;99.4568;25.13;24.74;10682.11;0;3;11.52;8.67;0.40;0.37;9.30;11.10;8.45;7.27;29.67;27.40;43.73;31.58;1.68;1.54;34.55;39.85;32.43;26.84;112.40;99.81;29571614
1669859526.000;1;1164084736;2;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.862975;90.864974;-2.834301;0.000000;-2.834301;-10.353186;0.000000;-10.353186;99.742103;95.907426;4.1850;2.6430;99.4568;0.4583;24.74;25.81;10368.30;0;3;11.52;11.50;0.40;0.37;9.30;11.10;8.45;7.27;29.67;30.24;43.73;41.93;1.68;1.54;34.55;39.85;32.43;26.84;112.40;110.17;30589017
1669860910.000;1;1164442624;0;1;1;40;100;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.267324;0.267324;0.000000;0.878979;0.878979;0.000000;nan;nan;2.6430;3.4073;0.4583;9.7764;25.81;25.18;1383.00;0;3;11.52;11.50;0.40;0.37;9.57;11.10;8.45;7.27;29.94;30.24;43.73;41.93;1.68;1.54;35.43;39.85;32.43;26.84;113.27;110.17;30720916
1669867674.000;1;1166188544;0;1;1;40;100;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.532503;0.532503;0.000000;1.887248;1.887248;0.000000;nan;nan;3.3847;3.6090;12.4984;31.0598;24.86;24.51;2478.10;0;3;11.52;11.50;0.40;0.37;10.14;11.14;8.45;7.27;30.51;30.27;43.73;41.93;1.68;1.54;37.45;39.97;32.43;26.84;115.29;110.29;31366097
1669876901.000;1;1168570368;0;1;1;40;100;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.577110;0.577110;0.000000;2.135548;2.135548;0.000000;nan;nan;3.5956;3.7452;30.9442;51.0604;24.64;24.93;2717.50;0;3;11.52;11.50;0.40;0.37;10.75;11.18;8.45;7.27;31.13;30.31;43.73;41.93;1.68;1.54;39.73;40.11;32.43;26.84;117.57;110.43;32246139
1669885681.000;1;1170835968;0;1;1;40;100;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.558492;0.558492;0.000000;2.168195;2.168195;0.000000;nan;nan;3.7312;3.9338;49.4842;68.9515;24.84;24.87;2689.20;0;3;11.52;11.50;0.40;0.37;11.35;11.21;8.45;7.27;31.72;30.35;43.73;41.93;1.68;1.54;42.04;40.25;32.43;26.84;119.88;110.56;33083458
1669893581.000;1;1172869632;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.514540;0.514540;0.000000;2.084642;2.084642;0.000000;nan;nan;3.9297;4.0870;69.5369;87.4722;24.74;24.85;3163.10;0;3;11.52;11.50;0.40;0.37;11.90;11.25;8.45;7.27;32.28;30.39;43.73;41.93;1.68;1.54;44.27;40.39;32.43;26.84;122.11;110.71;33836740
1669912365.000;1;1177687552;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.039010;0.039010;0.000000;0.159639;0.159639;0.000000;nan;nan;4.0809;4.0889;87.2311;88.5909;39.42;39.33;624.41;0;3;11.52;11.50;0.40;0.37;11.94;11.29;8.49;7.27;32.35;30.42;43.73;41.93;1.68;1.54;44.43;40.54;32.59;26.84;122.43;110.86;35628344
1669924982.000;1;1180940288;0;0;1;40;100;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.513928;0.000000;-0.513928;-2.048461;0.000000;-2.048461;nan;nan;4.0842;3.9314;88.4969;70.5460;39.37;39.41;2398.21;0;3;11.52;11.50;0.40;0.37;11.94;11.29;8.53;7.82;32.39;30.98;43.73;41.93;1.68;1.54;44.43;40.54;32.75;29.04;122.58;113.06;36831497
